TP0285;0285;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0286;0286;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0287;0287;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0288;0288;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0289;0289;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0290;0290;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0291;0291;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0292;0292;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0293;0293;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0294;0294;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0295;0295;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0296;0296;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0297;0297;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0298;0298;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0299;0299;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0300;0300;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0301;0301;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0302;0302;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0303;0303;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0304;0304;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0305;0305;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0306;0306;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0307;0307;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0308;0308;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0309;0309;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0310;0310;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0311;0311;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0312;0312;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0313;0313;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0314;0314;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0315;0315;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0316;0316;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0317;0317;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0318;0318;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0319;0319;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0320;0320;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0321;0321;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0322;0322;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0323;0323;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0324;0324;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0325;0325;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0326;0326;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0327;0327;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0328;0328;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0329;0329;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0330;0330;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0331;0331;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0332;0332;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0333;0333;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0334;0334;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0335;0335;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0336;0336;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0337;0337;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0338;0338;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0339;0339;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0340;0340;2012-01-07 00:00:00;2012-01-07 00:00:00;1
TP0341;0341;2012-01-07 00:00:00;2012-01-07 00:00:00;1
